conversation_id_str,created_at_original,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username,created_at_formated,Unnamed: 16,original_tweet,cleaned_full_text
1.85E+18,Sun Oct 20 07:50:12 +0000 2024,0,yes my crush is bis transjakarta,1.85E+18,,,in,she/her,0,0,0,https://x.com/mbaqso/status/1847908159685611966,501479917,mbaqso,10/20/2024 7:50,,yes my crush is bis transjakarta,yes my crush is bis transjakarta
1.87E+18,Mon Dec 30 11:00:26 +0000 2024,0,Min ini sampe bercengkrama dengan penumpang jak77 ini susah banget sekarang cuma 7 armada tambahin lagi dong dari KMJ @PT_Transjakarta,1.87E+18,,,in,Indonesia,0,2,0,https://x.com/kkurakkita/status/1873685570402300210,106973112,kkurakkita,12/30/2024 11:00,,Min ini sampe bercengkrama dengan penumpang jak77 ini susah banget sekarang cuma 7 armada tambahin lagi dong dari KMJ @PT_Transjakarta,min ini sampe bercengkrama dengan penumpang jak ini susah banget sekarang cuma armada tambahin lagi dong dari kmj
1.82E+18,Fri Jul 26 11:54:17 +0000 2024,0,Malam min @PT_Transjakarta Mau tanya... Kalau dari Cawang Sentral mau ke Puri Indah Mall naiknya koridor apa ya?,1.82E+18,,,in,Indonesia,0,3,0,https://x.com/akukaka00/status/1816804229916525014,490163883,akukaka00,7/26/2024 11:54,,Malam min @PT_Transjakarta Mau tanya... Kalau dari Cawang Sentral mau ke Puri Indah Mall naiknya koridor apa ya?,malam min mau tanya kalau dari cawang sentral mau ke puri indah mall naiknya koridor apa ya
1.85E+18,Sun Oct 20 17:45:13 +0000 2024,2,#INFOTRANSJAKARTA | Rute M11: Kampung Melayu - Pulo Gebang di Halte Flyover Jatinegara telah beroperasi normal kembali melayani pelanggan. #JAKI #PerluTahu #RuteM11,1.85E+18,,,in,DKI Jakarta,0,0,0,https://x.com/PT_Transjakarta/status/1848057901761564974,104556071,PT_Transjakarta,10/20/2024 17:45,,#INFOTRANSJAKARTA | Rute M11: Kampung Melayu - Pulo Gebang di Halte Flyover Jatinegara telah beroperasi normal kembali melayani pelanggan. #JAKI #PerluTahu #RuteM11,infotransjakarta rute m kampung melayu pulo gebang di halte flyover jatinegara telah beroperasi normal kembali melayani pelanggan jaki perlutahu rutem
1.82E+18,Wed Aug 14 10:48:58 +0000 2024,0,i actually find ngedit foto &amp; make sure color tonenya sesuai tuh ... relaxing &amp; satisfying. apalagi kalau lagi gabut di tj ,1.82E+18,,,in,,0,0,0,https://x.com/nabbski/status/1823673159419355159,1.01E+18,nabbski,8/14/2024 10:48,,i actually find ngedit foto &amp; make sure color tonenya sesuai tuh ... relaxing &amp; satisfying. apalagi kalau lagi gabut di tj ,i actually find ngedit foto amp make sure color tonenya sesuai tuh relaxing amp satisfying apalagi kalau lagi gabut di tj
1.85E+18,Mon Oct 28 11:06:57 +0000 2024,0,Min apa ada rute TJ dr stasiun sudirman ke epicentrum? @PT_Transjakarta,1.85E+18,,,in,,0,0,0,https://x.com/961122bebas/status/1850856778256556232,9.96E+17,961122bebas,10/28/2024 11:06,,Min apa ada rute TJ dr stasiun sudirman ke epicentrum? @PT_Transjakarta,min apa ada rute tj dr stasiun sudirman ke epicentrum
1.87E+18,Sat Dec 14 05:03:24 +0000 2024,0,Kak b11 / summarecon bekasi ada gak ya weekend? @PT_Transjakarta,1.87E+18,,,in,,0,1,0,https://x.com/kripikpizangg/status/1867797517997682787,1.62E+18,kripikpizangg,12/14/2024 5:03,,Kak b11 / summarecon bekasi ada gak ya weekend? @PT_Transjakarta,kak b summarecon bekasi ada gak ya weekend
1.86E+18,Mon Dec 02 12:15:23 +0000 2024,0,Sebagai priyayi solo sebenarnya sungkan makan di warung terbuka tanpa meja gini. Tapi cuaca begitu dingin dan soto begitu menggoda. Dan ternyata.... Ini soto lamongan terenak se jaksel!!! (lokasi: terminal transjakarta ragunan) https://t.co/3TUvqG0qV5,1.86E+18,https://pbs.twimg.com/media/GdyvuSCb0AAOa5R.jpg,,in,Pekayon,0,1,0,https://x.com/mumualoha/status/1863557571849908686,36314821,mumualoha,12/2/2024 12:15,,Sebagai priyayi solo sebenarnya sungkan makan di warung terbuka tanpa meja gini. Tapi cuaca begitu dingin dan soto begitu menggoda. Dan ternyata.... Ini soto lamongan terenak se jaksel!!! (lokasi: terminal transjakarta ragunan) https://t.co/3TUvqG0qV5,sebagai priyayi solo sebenarnya sungkan makan di warung terbuka tanpa meja gini tapi cuaca begitu dingin dan soto begitu menggoda dan ternyata ini soto lamongan terenak se jaksel lokasi terminal transjakarta ragunan
1.86E+18,Wed Dec 04 06:14:35 +0000 2024,0,flazz gue pilih kasih dah dia cuma cepet kalo di reader mrt sama that one reader from transjakarta ((gatau jenisnya)),1.86E+18,,,in,Rafardhan's,0,0,0,https://x.com/Yoimiyea/status/1864191551460802768,8.57E+17,Yoimiyea,12/4/2024 6:14,,flazz gue pilih kasih dah dia cuma cepet kalo di reader mrt sama that one reader from transjakarta ((gatau jenisnya)),flazz gue pilih kasih dah dia cuma cepet kalo di reader mrt sama that one reader from transjakarta gatau jenisnya
1.83E+18,Wed Sep 04 08:28:30 +0000 2024,0,mba nya geblek kan aku minta tunggu td malah sibuk maen hp jd ketinggalan busway :( lama lg nunggunya mana ini udah mepet :(,1.83E+18,,,in,👨🏻‍🚀🐻 🦊 🐰 🐶,0,0,0,https://x.com/SaranghaEAJ/status/1831247958328950981,1.30E+18,SaranghaEAJ,9/4/2024 8:28,,mba nya geblek kan aku minta tunggu td malah sibuk maen hp jd ketinggalan busway :( lama lg nunggunya mana ini udah mepet :(,mba nya geblek kan aku minta tunggu td malah sibuk maen hp jd ketinggalan busway lama lg nunggunya mana ini udah mepet
1.84E+18,Fri Sep 20 14:05:50 +0000 2024,0,MW CURHAT. Ganci hoon aku ilang hiksss tadi pagi di tj sebel bgtt aaaa mau nangis msh kepikiran https://t.co/EP2KFnIklF,1.84E+18,https://pbs.twimg.com/media/GX7M8dab0AAo7vd.jpg,,in,"Brisbane, Queensland",0,1,0,https://x.com/jakesimjakey/status/1837131053905174687,1.52E+18,jakesimjakey,9/20/2024 14:05,,MW CURHAT. Ganci hoon aku ilang hiksss tadi pagi di tj sebel bgtt aaaa mau nangis msh kepikiran https://t.co/EP2KFnIklF,mw curhat ganci hoon aku ilang hiksss tadi pagi di tj sebel bgtt aaaa mau nangis msh kepikiran
1.85E+18,Sun Oct 13 23:43:33 +0000 2024,0,Traffic busway pagi ini mengingatkan aku pada osaka loop line mggu kmrn ,1.85E+18,,,in,Worldwide,0,0,0,https://x.com/ppuyuna/status/1845611361432371395,1.60E+18,ppuyuna,10/13/2024 23:43,,Traffic busway pagi ini mengingatkan aku pada osaka loop line mggu kmrn ,traffic busway pagi ini mengingatkan aku pada osaka loop line mggu kmrn
1.81E+18,Sat Jul 06 07:49:28 +0000 2024,0,halte dukuh atas 2 nyambung gak ya sama mrt dukuh atas? @PT_Transjakarta,1.81E+18,,,in,,0,1,0,https://x.com/kulkaxs/status/1809494860787077588,1.47E+18,kulkaxs,7/6/2024 7:49,,halte dukuh atas 2 nyambung gak ya sama mrt dukuh atas? @PT_Transjakarta,halte dukuh atas nyambung gak ya sama mrt dukuh atas
1.86E+18,Tue Nov 26 07:15:34 +0000 2024,0,Haduh haduh saking gak bisa tempel sana sini.. Kubu RK udh hilang akal bagi bagiin stiker adu domba ini ke warga Jakarta yg naik BUsway!! Super sarap ini mah! #R1DO_N1STA_JENDES R1DO Sak1t1 Jendes ARA SARA for R1DO Jendes Tolak R1DO JudOL for R1DO ikut pilihan hrs https://t.co/Utc3YnMMGH,1.86E+18,https://pbs.twimg.com/media/GdSxkyNaoAEHQsi.jpg,,in,Indonesia,0,0,0,https://x.com/Ayssach/status/1861307794168987804,1.68E+18,Ayssach,11/26/2024 7:15,,Haduh haduh saking gak bisa tempel sana sini.. Kubu RK udh hilang akal bagi bagiin stiker adu domba ini ke warga Jakarta yg naik BUsway!! Super sarap ini mah! #R1DO_N1STA_JENDES R1DO Sak1t1 Jendes ARA SARA for R1DO Jendes Tolak R1DO JudOL for R1DO ikut pilihan hrs https://t.co/Utc3YnMMGH,haduh haduh saking gak bisa tempel sana sini kubu rk udh hilang akal bagi bagiin stiker adu domba ini ke warga jakarta yg naik busway super sarap ini mah rdonstajendes rdo sakt jendes ara sara for rdo jendes tolak rdo judol for rdo ikut pilihan hrs
1.84E+18,Mon Sep 23 09:13:48 +0000 2024,3,dikit aja sambil temenin gua nunggu TJ https://t.co/6ocjnJBI3K,1.84E+18,https://pbs.twimg.com/media/GYJm402aUAAN2bU.jpg,,in,#enters ,2,17,0,https://x.com/saeswife/status/1838144726987677851,1.73E+18,saeswife,9/23/2024 9:13,,dikit aja sambil temenin gua nunggu TJ https://t.co/6ocjnJBI3K,dikit aja sambil temenin gua nunggu tj
1.84E+18,Fri Oct 11 00:24:04 +0000 2024,0,Halte TransJakarta terdekat dari gedung ANRI adalah Halte Mangga Besar. Dari sini kamu bisa berjalan kaki sekitar satu kilometer menuju ANRI. https://t.co/f3DHkgxMoy,1.84E+18,,,in,Jakarta,0,0,0,https://x.com/kompascom/status/1844534397703422162,23343960,kompascom,10/11/2024 0:24,,Halte TransJakarta terdekat dari gedung ANRI adalah Halte Mangga Besar. Dari sini kamu bisa berjalan kaki sekitar satu kilometer menuju ANRI. https://t.co/f3DHkgxMoy,halte transjakarta terdekat dari gedung anri adalah halte mangga besar dari sini kamu bisa berjalan kaki sekitar satu kilometer menuju anri
1.83E+18,Thu Sep 05 08:18:32 +0000 2024,0,@Widhi_Waskito Sore kak. Konfirmasi laporan sebelumnya mengenai adanya kendala di Bus TJ 467 saat ini sudah dilakukan perbaikan (perbaikan kabel ground). Terima kasih ^SJ https://t.co/o3KWCrExhm,1.83E+18,https://pbs.twimg.com/media/GWstmEja8AACUtv.png,Widhi_Waskito,in,DKI Jakarta,0,1,0,https://x.com/PT_Transjakarta/status/1831607835605791155,104556071,PT_Transjakarta,9/5/2024 8:18,,@Widhi_Waskito Sore kak. Konfirmasi laporan sebelumnya mengenai adanya kendala di Bus TJ 467 saat ini sudah dilakukan perbaikan (perbaikan kabel ground). Terima kasih ^SJ https://t.co/o3KWCrExhm,sore kak konfirmasi laporan sebelumnya mengenai adanya kendala di bus tj saat ini sudah dilakukan perbaikan perbaikan kabel ground terima kasih sj
1.84E+18,Mon Sep 23 00:57:53 +0000 2024,0,normalkah nangis di TJ grgr kebaikan ecommerce https://t.co/f3W3gVhP1m,1.84E+18,https://pbs.twimg.com/media/GYH1YHrakAAvhnN.jpg,,in,in good Hands.,0,1,0,https://x.com/eveningfour/status/1838019926906610150,253902909,eveningfour,9/23/2024 0:57,,normalkah nangis di TJ grgr kebaikan ecommerce https://t.co/f3W3gVhP1m,normalkah nangis di tj grgr kebaikan ecommerce
1.87E+18,Thu Dec 26 09:38:53 +0000 2024,8,Rute ini pertama kali beroperasi pada Mei 2014 dengan memperpanjang layanan Transjakarta Koridor 2 sampai Bekasi Tujuannya diperpanjang sampai Bekasi untuk meningkatkan pelayanan serta memudahkan Masyarakat yang ada di luar Jakarta dalam menggunakan Transjakarta https://t.co/efiVpetQsy,1.87E+18,https://pbs.twimg.com/media/GftyEgcbUAA2b-7.jpg,BuswayFansC,in,Jakarta Capital Region,0,1,1,https://x.com/BuswayFansC/status/1872215498525638974,2394713818,BuswayFansC,12/26/2024 9:38,,Rute ini pertama kali beroperasi pada Mei 2014 dengan memperpanjang layanan Transjakarta Koridor 2 sampai Bekasi Tujuannya diperpanjang sampai Bekasi untuk meningkatkan pelayanan serta memudahkan Masyarakat yang ada di luar Jakarta dalam menggunakan Transjakarta https://t.co/efiVpetQsy,rute ini pertama kali beroperasi pada mei dengan memperpanjang layanan transjakarta koridor sampai bekasi tujuannya diperpanjang sampai bekasi untuk meningkatkan pelayanan serta memudahkan masyarakat yang ada di luar jakarta dalam menggunakan transjakarta
1.83E+18,Fri Aug 23 09:30:14 +0000 2024,0,Hai min @PT_Transjakarta mau tanya untuk tj rute 3H dan 10H apakah beroperasi di hari Sabtu? Jam operasionalnya dari jam berapa ya?,1.83E+18,,,in,saturn,0,1,0,https://x.com/haloinisaturnus/status/1826914838809100600,1.43E+18,haloinisaturnus,8/23/2024 9:30,,Hai min @PT_Transjakarta mau tanya untuk tj rute 3H dan 10H apakah beroperasi di hari Sabtu? Jam operasionalnya dari jam berapa ya?,hai min mau tanya untuk tj rute h dan h apakah beroperasi di hari sabtu jam operasionalnya dari jam berapa ya
1.84E+18,Fri Oct 11 14:29:00 +0000 2024,0,min mau tanya kalo mau ke centennial tower dari stasiun krl cawang naik bisa naik busway nomer berapa dan turun dimana ya? @PT_Transjakarta,1.84E+18,,,in,reveluv / no akgae please,0,1,0,https://x.com/wendybubbly/status/1844747031354671557,1.47E+18,wendybubbly,10/11/2024 14:29,,min mau tanya kalo mau ke centennial tower dari stasiun krl cawang naik bisa naik busway nomer berapa dan turun dimana ya? @PT_Transjakarta,min mau tanya kalo mau ke centennial tower dari stasiun krl cawang naik bisa naik busway nomer berapa dan turun dimana ya
1.81E+18,Sat Jul 06 22:04:51 +0000 2024,1,#INFOTRANSJAKARTA | Layanan Rute 9D: Tanah Abang - Ps. Minggu sementara mengalami pengalihan rute dikarenakan adanya kegiatan HBKB di kawasan Sudirman-Thamrin. Sementara arah Pasar Minggu tidak melayani Plang bus stop Jambatan Serong s/d Bendungan Hilir. #JAKI #PerluTahu #Rute9D,1.81E+18,,,in,DKI Jakarta,0,0,0,https://x.com/PT_Transjakarta/status/1809710125596438848,104556071,PT_Transjakarta,7/6/2024 22:04,,#INFOTRANSJAKARTA | Layanan Rute 9D: Tanah Abang - Ps. Minggu sementara mengalami pengalihan rute dikarenakan adanya kegiatan HBKB di kawasan Sudirman-Thamrin. Sementara arah Pasar Minggu tidak melayani Plang bus stop Jambatan Serong s/d Bendungan Hilir. #JAKI #PerluTahu #Rute9D,infotransjakarta layanan rute d tanah abang ps minggu sementara mengalami pengalihan rute dikarenakan adanya kegiatan hbkb di kawasan sudirmanthamrin sementara arah pasar minggu tidak melayani plang bus stop jambatan serong sd bendungan hilir jaki perlutahu ruted
1.83E+18,Fri Aug 23 05:35:18 +0000 2024,0,halte tj / krl terdekat ke cibubur apa ya kalo misal aku dari tanah abang ?,1.83E+18,,,in,"Tangerang, Indonesia",0,1,0,https://x.com/hwangppil/status/1826855715119792595,9.54E+17,hwangppil,8/23/2024 5:35,,halte tj / krl terdekat ke cibubur apa ya kalo misal aku dari tanah abang ?,halte tj krl terdekat ke cibubur apa ya kalo misal aku dari tanah abang
1.84E+18,Fri Sep 20 14:13:19 +0000 2024,67,Halo guys ada yang kenal maybe? tadi sempet nemu id card jatuh di TJ https://t.co/rl3ihrk9zb,1.84E+18,https://pbs.twimg.com/media/GX7OoaFaoAALeqg.jpg,,in,Indonesia,18,26,2,https://x.com/sunib_fess/status/1837132938439446569,1.78E+18,sunib_fess,9/20/2024 14:13,,Halo guys ada yang kenal maybe? tadi sempet nemu id card jatuh di TJ https://t.co/rl3ihrk9zb,halo guys ada yang kenal maybe tadi sempet nemu id card jatuh di tj
1.82E+18,Fri Aug 16 13:19:16 +0000 2024,0,Gue pusing banget lagi di tj ngeliatin tl gue isinya muka secantik ini NON STOP,1.82E+18,,,in,Astro,0,0,0,https://x.com/shinmiyawaki_/status/1824435759388168674,1.18E+18,shinmiyawaki_,8/16/2024 13:19,,Gue pusing banget lagi di tj ngeliatin tl gue isinya muka secantik ini NON STOP,gue pusing banget lagi di tj ngeliatin tl gue isinya muka secantik ini non stop
1.86E+18,Sun Dec 01 15:25:02 +0000 2024,0,min mau tanya rute L13E arah kuningan masih peralihan jalan ga ya? @PT_Transjakarta,1.86E+18,,,in,,0,1,0,https://x.com/mannndiiin/status/1863242911976239385,1401373244,mannndiiin,12/1/2024 15:25,,min mau tanya rute L13E arah kuningan masih peralihan jalan ga ya? @PT_Transjakarta,min mau tanya rute le arah kuningan masih peralihan jalan ga ya
1.85E+18,Tue Oct 22 08:04:24 +0000 2024,0,Halo min @PT_Transjakarta tolong infokan ke teknisi Steady Safe Jembatan gantung bahwa unit SAF 075 di TV belakangnya hampir mau copot. Tolong kasih tau dan benerin min makasih... https://t.co/oF2ilAuUXN,1.85E+18,https://pbs.twimg.com/media/GaetGY4aQAAt6LK.jpg,,in,"Pondokgede, Indonesia",0,2,0,https://x.com/sayashemmy/status/1848636508951237081,1.67E+18,sayashemmy,10/22/2024 8:04,,Halo min @PT_Transjakarta tolong infokan ke teknisi Steady Safe Jembatan gantung bahwa unit SAF 075 di TV belakangnya hampir mau copot. Tolong kasih tau dan benerin min makasih... https://t.co/oF2ilAuUXN,halo min tolong infokan ke teknisi steady safe jembatan gantung bahwa unit saf di tv belakangnya hampir mau copot tolong kasih tau dan benerin min makasih
1.83E+18,Mon Aug 19 11:57:49 +0000 2024,1,apes bgt lah anjing mau naik busway kartu segala ketinggalan dirumah. mana fitur beli tiket tj lg error,1.83E+18,,,in,jakarta barat,0,2,0,https://x.com/miegorengxkeju/status/1825502428881641786,1.80E+18,miegorengxkeju,8/19/2024 11:57,,apes bgt lah anjing mau naik busway kartu segala ketinggalan dirumah. mana fitur beli tiket tj lg error,apes bgt lah anjing mau naik busway kartu segala ketinggalan dirumah mana fitur beli tiket tj lg error
1.82E+18,Fri Aug 02 06:50:22 +0000 2024,0,halo min @PT_Transjakarta boleh tlg info kalau mau naik busway dari halte mh thamrin ke matraman bisa naik rute mana saja dan transit dimana saja?,1.82E+18,,,in,"DKI Jakarta, Indonesia",0,1,0,https://x.com/sprinkleoflve/status/1819264461133566242,9.73E+17,sprinkleoflve,8/2/2024 6:50,,halo min @PT_Transjakarta boleh tlg info kalau mau naik busway dari halte mh thamrin ke matraman bisa naik rute mana saja dan transit dimana saja?,halo min boleh tlg info kalau mau naik busway dari halte mh thamrin ke matraman bisa naik rute mana saja dan transit dimana saja
1.85E+18,Tue Oct 22 15:00:23 +0000 2024,1,Rute 7b dr jam 9 gk lewat2 ke arah blok m ni gmn ya? Pdhl blm jam 10? Saya di kramat jati @PT_Transjakarta,1.85E+18,,,in,"Jakarta Selatan, DKI Jakarta",0,1,0,https://x.com/shyscia/status/1848741193343213701,1.02E+18,shyscia,10/22/2024 15:00,,Rute 7b dr jam 9 gk lewat2 ke arah blok m ni gmn ya? Pdhl blm jam 10? Saya di kramat jati @PT_Transjakarta,rute b dr jam gk lewat ke arah blok m ni gmn ya pdhl blm jam saya di kramat jati
1.82E+18,Sun Aug 04 11:39:59 +0000 2024,0,Kata guamah masih mendingan naik busway turun di tebet ecopark lalu jaluan gofud dah itu dr tuku tebet,1.82E+18,,,in,,0,0,0,https://x.com/muuunyako/status/1820062122472255826,1.43E+18,muuunyako,8/4/2024 11:39,,Kata guamah masih mendingan naik busway turun di tebet ecopark lalu jaluan gofud dah itu dr tuku tebet,kata guamah masih mendingan naik busway turun di tebet ecopark lalu jaluan gofud dah itu dr tuku tebet
1.82E+18,Thu Aug 01 10:21:34 +0000 2024,0,bang liattt cewe lu effort bangett padahal harusnya naik busway relaa transit di manggarai demi mengejar mogu2 @/pledis_17 https://t.co/hUOpJKLQe3,1.82E+18,https://pbs.twimg.com/media/GT46ISiWsAAzObL.jpg,,in,,0,1,0,https://x.com/aelism7/status/1818955221596504485,1.28E+18,aelism7,8/1/2024 10:21,,bang liattt cewe lu effort bangett padahal harusnya naik busway relaa transit di manggarai demi mengejar mogu2 @/pledis_17 https://t.co/hUOpJKLQe3,bang liattt cewe lu effort bangett padahal harusnya naik busway relaa transit di manggarai demi mengejar mogu pledis
1.85E+18,Wed Nov 06 10:09:25 +0000 2024,332,Lagi macet di busway biasa kepalanya ga bisa diem. Tiba-tiba jadi keinget masa kuliah. Dulu aku tuh ga sepositive thinking sekarang. Lebih banyak hal negatifnya di kepala. Yang mana ini tuh akhirnya juga ngaruh banget ke isi hati &amp; ke sikap aku ke orang lain Titik aku tersadar,1.85E+18,,,in,Jakarta,5,33,41,https://x.com/HamunKang1/status/1854103790552785069,1.32E+18,HamunKang1,11/6/2024 10:09,,Lagi macet di busway biasa kepalanya ga bisa diem. Tiba-tiba jadi keinget masa kuliah. Dulu aku tuh ga sepositive thinking sekarang. Lebih banyak hal negatifnya di kepala. Yang mana ini tuh akhirnya juga ngaruh banget ke isi hati &amp; ke sikap aku ke orang lain Titik aku tersadar,lagi macet di busway biasa kepalanya ga bisa diem tibatiba jadi keinget masa kuliah dulu aku tuh ga sepositive thinking sekarang lebih banyak hal negatifnya di kepala yang mana ini tuh akhirnya juga ngaruh banget ke isi hati amp ke sikap aku ke orang lain titik aku tersadar
1.81E+18,Thu Jul 04 03:51:33 +0000 2024,0,Aluminium Composite Panel Aluontop: Solusi Tepat untuk Halte Busway Transjakarta Modern &amp; Tahan Lama #AluminiumCompositePanel #Aluontop #HalteBusway #Transjakarta #Modern #TahanLama #Estetika #PemasanganMudah #PerawatanRendah #InfrastrukturTransportasi https://t.co/nyuNVmzM4B https://t.co/czRM4HwHZI,1.81E+18,https://pbs.twimg.com/media/GRnUWe3bMAMI96-.jpg,,in,"Tangerang, Indonesia",0,0,0,https://x.com/Aluontop/status/1808710211525620146,4890909989,Aluontop,7/4/2024 3:51,,Aluminium Composite Panel Aluontop: Solusi Tepat untuk Halte Busway Transjakarta Modern &amp; Tahan Lama #AluminiumCompositePanel #Aluontop #HalteBusway #Transjakarta #Modern #TahanLama #Estetika #PemasanganMudah #PerawatanRendah #InfrastrukturTransportasi https://t.co/nyuNVmzM4B https://t.co/czRM4HwHZI,aluminium composite panel aluontop solusi tepat untuk halte busway transjakarta modern amp tahan lama aluminiumcompositepanel aluontop haltebusway transjakarta modern tahanlama estetika pemasanganmudah perawatanrendah infrastrukturtransportasi
