id,created_at,username,full_text,retweets,likes,lang,original_tweet,cleaned_full_text,rand
1.92E+18,Sat May 10 16:30:01 +0000 2025,dobppang,busway nya kgjelas bjir kt gw mah tobat,0,0,in,busway nya kgjelas bjir kt gw mah tobat,busway nya kgjelas bjir kt gw mah tobat,0.022957928
1.92E+18,Fri May 16 20:51:30 +0000 2025,Kawaki49786695,@idextratime Madu tj ngentott,0,0,in,@idextratime Madu tj ngentott,Madu tj ngentott,0.024248003
1.92E+18,Sat May 10 17:19:55 +0000 2025,careindaily,"@worksfess Harga 100rb dah sampe pasar senen, trus belajar naik tj (nanya petugas Tj atau liat video2 tiktok), hemat Rp.3500, kalo ada duit lebih dikit siy enak naik ojol, penginapan oyo murah 100rb-an jg ada kok deket st pasar senen, atau kalo mau naik kereta yg berangkat tengah malem,-",0,0,in,"@worksfess Harga 100rb dah sampe pasar senen, trus belajar naik tj (nanya petugas Tj atau liat video2 tiktok), hemat Rp.3500, kalo ada duit lebih dikit siy enak naik ojol, penginapan oyo murah 100rb-an jg ada kok deket st pasar senen, atau kalo mau naik kereta yg berangkat tengah malem,-","Harga 100rb dah sampe pasar senen , trus belajar naik tj ( nanya petugas Tj atau liat video2 tiktok ) , hemat Rp . 3500 , kalo ada duit lebih dikit siy enak naik ojol , penginapan oyo murah 100rb - an jg ada kok deket st pasar senen , atau kalo mau naik kereta yg berangkat tengah malem , -",0.024317757
1.92E+18,Fri May 16 11:54:55 +0000 2025,oneblugrin,KENYANG BANGET HAHAHHAHAHAH jalan ke halte TJ dengan kliyengan— 🥵🥵🥵,0,1,in,KENYANG BANGET HAHAHHAHAHAH jalan ke halte TJ dengan kliyengan— 🥵🥵🥵,KENYANG BANGET HAHAHHAHAHAH jalan ke halte TJ dengan kliyengan,0.024520208
1.92E+18,Wed May 14 14:24:06 +0000 2025,huadeiru,@ajewngs kartu tj gw ilang 1,0,0,in,@ajewngs kartu tj gw ilang 1,kartu tj gw ilang 1,0.024981891
1.92E+18,Fri May 16 13:29:49 +0000 2025,ndrew____,@IndoPopBase Di halte TJ Dukuh Atas 1 masih ada yg jual ni majalah,0,0,in,@IndoPopBase Di halte TJ Dukuh Atas 1 masih ada yg jual ni majalah,Di halte TJ Dukuh Atas 1 masih ada yg jual ni majalah,0.025246265
1.92E+18,Mon May 12 19:59:13 +0000 2025,lililand231,"Edhe per ate si del kenga duhet pak te informoheni, nuk mund sot promo tdali edhe drejt te dali kenga, ka dite te caktuara kur dalin kenge...promo del nje jave para kenges...sot ka dashur tjapi info se fillon me xhirimet,sigurt seshte vetem ky look do ket edhe look e tj #eglesti",1,7,in,"Edhe per ate si del kenga duhet pak te informoheni, nuk mund sot promo tdali edhe drejt te dali kenga, ka dite te caktuara kur dalin kenge...promo del nje jave para kenges...sot ka dashur tjapi info se fillon me xhirimet,sigurt seshte vetem ky look do ket edhe look e tj #eglesti","Edhe per ate si del kenga duhet pak te informoheni , nuk mund sot promo tdali edhe drejt te dali kenga , ka dite te caktuara kur dalin kenge . . . promo del nje jave para kenges . . . sot ka dashur tjapi info se fillon me xhirimet , sigurt seshte vetem ky look do ket edhe look e tj",0.025972193
1.92E+18,Tue May 06 13:03:35 +0000 2025,cukaceblakk,"tadi siang gue naik tj, kepala gue di remuk bapak bapak ajing. Mana cepolan gue di tarik 🥲🥲",0,0,in,"tadi siang gue naik tj, kepala gue di remuk bapak bapak ajing. Mana cepolan gue di tarik 🥲🥲","tadi siang gue naik tj , kepala gue di remuk bapak bapak ajing . Mana cepolan gue di tarik",0.026433986
1.92E+18,Tue May 06 16:30:01 +0000 2025,kamentrader,"Hari ini nemu CD Acoustic Alchemy di toko second. Inget dulu dengerin lewat MP3 Player merk Cina. Musik2nya nolong gw dari kebosenan. Era ga ada MRT, Busway atau feeder.  Nunggu bis AC 143 pas pulang kerja, yg frekuensi datangnya saingan ama Komet Halley. https://t.co/2OhiGgv0aB",0,2,in,"Hari ini nemu CD Acoustic Alchemy di toko second. Inget dulu dengerin lewat MP3 Player merk Cina. Musik2nya nolong gw dari kebosenan. Era ga ada MRT, Busway atau feeder.  Nunggu bis AC 143 pas pulang kerja, yg frekuensi datangnya saingan ama Komet Halley. https://t.co/2OhiGgv0aB","Hari ini nemu CD Acoustic Alchemy di toko second . Inget dulu dengerin lewat MP3 Player merk Cina . Musik2nya nolong gw dari kebosenan . Era ga ada MRT , Busway atau feeder . Nunggu bis AC 143 pas pulang kerja , yg frekuensi datangnya saingan ama Komet Halley .",0.026897981
1.92E+18,Fri May 16 11:07:31 +0000 2025,Hamtaroberlari_,"@rpr9726 Mrt sama lrt udah ada ya dari pagi jam berapa ya kak?:( udah pasti ga keburu sih naik busway, soalnya briefing jam 5.30 😔😭",0,0,in,"@rpr9726 Mrt sama lrt udah ada ya dari pagi jam berapa ya kak?:( udah pasti ga keburu sih naik busway, soalnya briefing jam 5.30 😔😭","Mrt sama lrt udah ada ya dari pagi jam berapa ya kak ? : ( udah pasti ga keburu sih naik busway , soalnya briefing jam 5 . 30",0.027004361
1.92E+18,Wed May 14 22:56:39 +0000 2025,Gilang_Fronta,Kwkwkw atrium Senen aja bayar Malah ada gate ke TJ anjing,0,0,in,Kwkwkw atrium Senen aja bayar Malah ada gate ke TJ anjing,Kwkwkw atrium Senen aja bayar Malah ada gate ke TJ anjing,0.027106024
1.92E+18,Thu May 08 15:11:22 +0000 2025,nanapiscesso,iya lg ajg biar gw list ya yg TERBARU.  1. salah mesen lokasi antar gocar 2. pas berangkat ketinggalan dompet (untung inget di awal) 3. naik tj nyasar 4. pas berangkat ketinggalan oleh2 buat dikasi (udh 1/2 jalan) 5. kelewat stasiun gr2 ketiduran.  :v,0,0,in,iya lg ajg biar gw list ya yg TERBARU.  1. salah mesen lokasi antar gocar 2. pas berangkat ketinggalan dompet (untung inget di awal) 3. naik tj nyasar 4. pas berangkat ketinggalan oleh2 buat dikasi (udh 1/2 jalan) 5. kelewat stasiun gr2 ketiduran.  :v,iya lg ajg biar gw list ya yg TERBARU . 1 . salah mesen lokasi antar gocar 2 . pas berangkat ketinggalan dompet ( untung inget di awal ) 3 . naik tj nyasar 4 . pas berangkat ketinggalan oleh2 buat dikasi ( udh 1 / 2 jalan ) 5 . kelewat stasiun gr2 ketiduran . : v,0.027688034
1.92E+18,Sat May 10 07:04:30 +0000 2025,jxdsxjxd,"Lama ga muter-muter naik TJ, haltenya banyak yg ganti nama ya. Gw kira hanya beberapa. Apalagi koridor 3F 🤡",0,0,in,"Lama ga muter-muter naik TJ, haltenya banyak yg ganti nama ya. Gw kira hanya beberapa. Apalagi koridor 3F 🤡","Lama ga muter - muter naik TJ , haltenya banyak yg ganti nama ya . Gw kira hanya beberapa . Apalagi koridor 3F",0.027711067
1.92E+18,Sat May 10 10:28:23 +0000 2025,aegiduck,"di otakku mau turun di UP, tp pas nyampe tj barat tbtb kaki ku melangkah ke luar kereta bjir",0,0,in,"di otakku mau turun di UP, tp pas nyampe tj barat tbtb kaki ku melangkah ke luar kereta bjir","di otakku mau turun di UP , tp pas nyampe tj barat tbtb kaki ku melangkah ke luar kereta bjir",0.028838363
1.92E+18,Thu May 08 22:36:07 +0000 2025,bigelll_,Tolong adakan transjakarta via tangsel,0,0,in,Tolong adakan transjakarta via tangsel,Tolong adakan transjakarta via tangsel,0.029977182
1.92E+18,Wed May 14 15:53:32 +0000 2025,evbdy_hongsam,Sekilas kaya di TJ,0,0,in,Sekilas kaya di TJ,Sekilas kaya di TJ,0.030216429
1.92E+18,Fri May 16 10:30:39 +0000 2025,nnaappss,@PT_Transjakarta Apakah sudah ada plan penambahan armada untuk TJ 1Q arah Blok M Rempoa? semakin hari semakin lama nunggunya bisa 30 menit sendiri. saya sebagai ibu hamil sampe keram perutnya,0,0,in,@PT_Transjakarta Apakah sudah ada plan penambahan armada untuk TJ 1Q arah Blok M Rempoa? semakin hari semakin lama nunggunya bisa 30 menit sendiri. saya sebagai ibu hamil sampe keram perutnya,pt_transjakarta Apakah sudah ada plan penambahan armada untuk TJ 1Q arah Blok M Rempoa ? semakin hari semakin lama nunggunya bisa 30 menit sendiri . saya sebagai ibu hamil sampe keram perutnya,0.030248659
1.92E+18,Fri May 16 09:29:42 +0000 2025,insehines,gue boleh ngelunjak ngarep ada tj ampe jtsr juga ga??? komsen kek komsen plsplsplsplspls juseyo,0,1,in,gue boleh ngelunjak ngarep ada tj ampe jtsr juga ga??? komsen kek komsen plsplsplsplspls juseyo,gue boleh ngelunjak ngarep ada tj ampe jtsr juga ga ? ? ? komsen kek komsen plsplsplsplspls juseyo,0.031067588
1.92E+18,Wed May 14 12:24:58 +0000 2025,kaylsiesss,"knp si di bbrp rute tj yg dilaluin, gaada jalur khusus transjakartanya, malah nyampur sama motor mobil, ga ngurangin macet dong kalo kaya gini, kalo naek tj macet macet juga mending bawa kendaraan pribadi aja",0,1,in,"knp si di bbrp rute tj yg dilaluin, gaada jalur khusus transjakartanya, malah nyampur sama motor mobil, ga ngurangin macet dong kalo kaya gini, kalo naek tj macet macet juga mending bawa kendaraan pribadi aja","knp si di bbrp rute tj yg dilaluin , gaada jalur khusus transjakartanya , malah nyampur sama motor mobil , ga ngurangin macet dong kalo kaya gini , kalo naek tj macet macet juga mending bawa kendaraan pribadi aja",0.031546248
1.92E+18,Wed May 14 14:48:49 +0000 2025,jayhoondaily,itu sunghoon jg ngirim selca bjir gw td di Tj bjir nyengir lebar ditengah himpitan orang-orang,0,0,in,itu sunghoon jg ngirim selca bjir gw td di Tj bjir nyengir lebar ditengah himpitan orang-orang,itu sunghoon jg ngirim selca bjir gw td di Tj bjir nyengir lebar ditengah himpitan orang - orang,0.032419703
1.92E+18,Mon May 12 04:00:04 +0000 2025,Secretofus08,"Gatau mas, mama lg nyuci. Naik busway mas haha. Mana ada duit naik grab. Mahal haha.  Iya bedua doang mas",0,0,in,"Gatau mas, mama lg nyuci. Naik busway mas haha. Mana ada duit naik grab. Mahal haha.  Iya bedua doang mas","Gatau mas , mama lg nyuci . Naik busway mas haha . Mana ada duit naik grab . Mahal haha . Iya bedua doang mas",0.032935038
1.92E+18,Mon May 12 12:20:28 +0000 2025,callmeeprisss,"Gimana ya aku jelasinnya, gaji tinggi (ini belum tentu), approved buat transum yang terintegrasi (tapii beda lagi kalo krl dan tj dijamin bercucur keringet dan capek banget 2+ jam perjalanan buat hemat 3k doang, ngongki di tempat kece dan ootd (kalo terpaksa wfc aja + awal bulan)",0,0,in,"Gimana ya aku jelasinnya, gaji tinggi (ini belum tentu), approved buat transum yang terintegrasi (tapii beda lagi kalo krl dan tj dijamin bercucur keringet dan capek banget 2+ jam perjalanan buat hemat 3k doang, ngongki di tempat kece dan ootd (kalo terpaksa wfc aja + awal bulan)","Gimana ya aku jelasinnya , gaji tinggi ( ini belum tentu ) , approved buat transum yang terintegrasi ( tapii beda lagi kalo krl dan tj dijamin bercucur keringet dan capek banget 2 + jam perjalanan buat hemat 3k doang , ngongki di tempat kece dan ootd ( kalo terpaksa wfc aja + awal bulan )",0.033304208
1.92E+18,Mon May 12 13:57:43 +0000 2025,pineaiples,@Iangitsenja_ [ Kak Nanda TJ ] ✅️ Boleh kak! ✅️ Kalo gitu... see you tomorrow?,0,0,in,@Iangitsenja_ [ Kak Nanda TJ ] ✅️ Boleh kak! ✅️ Kalo gitu... see you tomorrow?,[ Kak Nanda TJ ] Boleh kak ! Kalo gitu . . . see you tomorrow ?,0.033632912
1.92E+18,Fri May 16 16:49:23 +0000 2025,spotmelati,atau naik 9 terus turun tj duren naik 9e sampai kebayoran klo gslh masih brt nah dari situ naik 8 arah lebak bulus turun pd indah,0,0,in,atau naik 9 terus turun tj duren naik 9e sampai kebayoran klo gslh masih brt nah dari situ naik 8 arah lebak bulus turun pd indah,atau naik 9 terus turun tj duren naik 9e sampai kebayoran klo gslh masih brt nah dari situ naik 8 arah lebak bulus turun pd indah,0.03546081
1.92E+18,Fri May 16 04:27:43 +0000 2025,lakitop,"@1928Jakarta77 @inminix88 @mathkkot @stockmapping gak gitu...  maksudnya ada misinformasi yg terjadi... buktinya Jaklingko/OkTrip dikira nama angkot padahal bukan, nama angkotnya MikroTrans... baswe itu dianggap nama armada, padahal bukan  baswe itu nama jalurnya... armadanya namanya TransJakarta  gitu maksudnya",0,0,in,"@1928Jakarta77 @inminix88 @mathkkot @stockmapping gak gitu...  maksudnya ada misinformasi yg terjadi... buktinya Jaklingko/OkTrip dikira nama angkot padahal bukan, nama angkotnya MikroTrans... baswe itu dianggap nama armada, padahal bukan  baswe itu nama jalurnya... armadanya namanya TransJakarta  gitu maksudnya","gak gitu . . . maksudnya ada misinformasi yg terjadi . . . buktinya Jaklingko / OkTrip dikira nama angkot padahal bukan , nama angkotnya MikroTrans . . . baswe itu dianggap nama armada , padahal bukan baswe itu nama jalurnya . . . armadanya namanya TransJakarta gitu maksudnya",0.036123954
1.92E+18,Sat May 10 07:12:19 +0000 2025,Ardhanshahab,@zenrs kagok bablas ka tj sari we,0,0,in,@zenrs kagok bablas ka tj sari we,kagok bablas ka tj sari we,0.036483494
1.92E+18,Sat May 10 09:02:31 +0000 2025,restanjungpriok,"Jumat Berkah, Satreskrim Polres Pelabuhan Tanjung Priok Berbagi Kebahagiaan di Pondok Pesantren Al Misbah melaksanakan kegiatan bakti sosial bertajuk ""Jumat Berkah Berbagi Kebahagiaan berikan paket sembako pada santri di Pondok Pesantren Al Misbah,  di Kampung Bahari, Tj Priok. https://t.co/4ppL64HJMR",0,0,in,"Jumat Berkah, Satreskrim Polres Pelabuhan Tanjung Priok Berbagi Kebahagiaan di Pondok Pesantren Al Misbah melaksanakan kegiatan bakti sosial bertajuk ""Jumat Berkah Berbagi Kebahagiaan berikan paket sembako pada santri di Pondok Pesantren Al Misbah,  di Kampung Bahari, Tj Priok. https://t.co/4ppL64HJMR","Jumat Berkah , Satreskrim Polres Pelabuhan Tanjung Priok Berbagi Kebahagiaan di Pondok Pesantren Al Misbah melaksanakan kegiatan bakti sosial bertajuk "" Jumat Berkah Berbagi Kebahagiaan berikan paket sembako pada santri di Pondok Pesantren Al Misbah , di Kampung Bahari , Tj Priok .",0.036650634
1.92E+18,Wed May 14 13:36:28 +0000 2025,stargaze1220,@cukasoklat aku biasane lek main mbe de e numpak tj terus dijemput nde menanggal wkwk next cari tanggal sek yah,0,0,in,@cukasoklat aku biasane lek main mbe de e numpak tj terus dijemput nde menanggal wkwk next cari tanggal sek yah,aku biasane lek main mbe de e numpak tj terus dijemput nde menanggal wkwk next cari tanggal sek yah,0.036680061
1.92E+18,Fri May 16 01:37:36 +0000 2025,shitpostrans,"@piutalkie @adingalangd App TJ cuma buat info rute sama tarif TJ aja  App Jaklingko bisa buat info rute sama tarif TJ, MRT &amp; LRT Jakarta  Kalo KCI ga masuk di dua app itu",0,0,in,"@piutalkie @adingalangd App TJ cuma buat info rute sama tarif TJ aja  App Jaklingko bisa buat info rute sama tarif TJ, MRT &amp; LRT Jakarta  Kalo KCI ga masuk di dua app itu","App TJ cuma buat info rute sama tarif TJ aja App Jaklingko bisa buat info rute sama tarif TJ , MRT & LRT Jakarta Kalo KCI ga masuk di dua app itu",0.036708386
1.92E+18,Sat May 10 07:39:28 +0000 2025,youngw0nhee,"monangiss tp ak masih di tj, nanti klo dah sampe yh ak lanjut namgisnyaa 🥹🥹",0,0,in,"monangiss tp ak masih di tj, nanti klo dah sampe yh ak lanjut namgisnyaa 🥹🥹","monangiss tp ak masih di tj , nanti klo dah sampe yh ak lanjut namgisnyaa",0.036922612
1.92E+18,Tue May 06 14:29:07 +0000 2025,taethanisme,@myungjaeenoona asli mana pakenya topi baseball😭😭😭 kocak beneran kaya yg nongkrong di tamlit baiknya naik tj,0,0,in,@myungjaeenoona asli mana pakenya topi baseball😭😭😭 kocak beneran kaya yg nongkrong di tamlit baiknya naik tj,asli mana pakenya topi baseball kocak beneran kaya yg nongkrong di tamlit baiknya naik tj,0.037206118
1.92E+18,Sat May 10 04:20:49 +0000 2025,antaranews,"PT Transjakarta memeriksa adanya kandungan narkotika, psikotropika, dan bahan adiktif lainnya (NAPZA) pada pramudi Mikrotrans rute Jak 79 yang terlibat kecelakaan di Jalan Elok, Cengkareng  https://t.co/mKTWhEG5cz",0,1,in,"PT Transjakarta memeriksa adanya kandungan narkotika, psikotropika, dan bahan adiktif lainnya (NAPZA) pada pramudi Mikrotrans rute Jak 79 yang terlibat kecelakaan di Jalan Elok, Cengkareng  https://t.co/mKTWhEG5cz","PT Transjakarta memeriksa adanya kandungan narkotika , psikotropika , dan bahan adiktif lainnya ( NAPZA ) pada pramudi Mikrotrans rute Jak 79 yang terlibat kecelakaan di Jalan Elok , Cengkareng",0.037498498
1.92E+18,Fri May 16 11:41:44 +0000 2025,urhaminie,"@yejzzn_ kalau krl bisa stasiun sudirman, kl mrt bisa dari bundaran HI itu deket.. kl halte tj kurang tauu",0,0,in,"@yejzzn_ kalau krl bisa stasiun sudirman, kl mrt bisa dari bundaran HI itu deket.. kl halte tj kurang tauu","kalau krl bisa stasiun sudirman , kl mrt bisa dari bundaran HI itu deket . . kl halte tj kurang tauu",0.037756602
1.92E+18,Sat May 10 13:26:50 +0000 2025,moonxxdragx,@onlysiwonie Tj koridor brp ya kalo mau ke kspo dome besok,0,0,in,@onlysiwonie Tj koridor brp ya kalo mau ke kspo dome besok,Tj koridor brp ya kalo mau ke kspo dome besok,0.038181558
1.92E+18,Fri May 16 13:51:06 +0000 2025,rendpuspita,@ambarpertiwi Kalau transum ke PIK masih bisa kok. Gue udah pernah ke PIK pake krl terus lanjut TJ yg bisa turun di area pagoda dll. Di dalem PIK juga ada ojol. Cuma jauhnya ga nguatin,0,0,in,@ambarpertiwi Kalau transum ke PIK masih bisa kok. Gue udah pernah ke PIK pake krl terus lanjut TJ yg bisa turun di area pagoda dll. Di dalem PIK juga ada ojol. Cuma jauhnya ga nguatin,Kalau transum ke PIK masih bisa kok . Gue udah pernah ke PIK pake krl terus lanjut TJ yg bisa turun di area pagoda dll . Di dalem PIK juga ada ojol . Cuma jauhnya ga nguatin,0.039064815
1.92E+18,Sat May 10 15:47:10 +0000 2025,kokonuichuuya,"@PT_Transjakarta halo min untuk tj rute summareco besok, hari minggu tfl 12 apakah beroperasi? kalau iya dri jam berapa sampe jam berapa ya? @PT_Transjakarta",0,0,in,"@PT_Transjakarta halo min untuk tj rute summareco besok, hari minggu tfl 12 apakah beroperasi? kalau iya dri jam berapa sampe jam berapa ya? @PT_Transjakarta","pt_transjakarta halo min untuk tj rute summareco besok , hari minggu tfl 12 apakah beroperasi ? kalau iya dri jam berapa sampe jam berapa ya ? pt_transjakarta",0.039099164
1.92E+18,Tue May 06 13:16:16 +0000 2025,suhloleveling,guys mau deh rasain naik tj,0,0,in,guys mau deh rasain naik tj,guys mau deh rasain naik tj,0.039349667
1.92E+18,Wed May 14 17:57:48 +0000 2025,bfleishman8,@_MLFootball @thebengalorian @bengaljims_BTR @BengalsCaptain @BengalsMVP @DrewGarrison @gameonjmoney @TonyDaTiger96 TJ Houshmandzadeh,0,0,in,@_MLFootball @thebengalorian @bengaljims_BTR @BengalsCaptain @BengalsMVP @DrewGarrison @gameonjmoney @TonyDaTiger96 TJ Houshmandzadeh,TJ Houshmandzadeh,0.040085462
1.92E+18,Wed May 14 12:44:56 +0000 2025,PutraPr39077997,@janganlupatipa Lapor ke aplikasi Jaki biar steril jalur TJ,0,0,in,@janganlupatipa Lapor ke aplikasi Jaki biar steril jalur TJ,Lapor ke aplikasi Jaki biar steril jalur TJ,0.040188157
1.92E+18,Thu May 08 16:12:25 +0000 2025,trianaa222,"aku hr ini banyak sebel nya, abis dr tj riau aku sebel sm papa aku ksel cok kenapa si ah klo diinget bkin gamood, baru balek dh di blg abcd kesel orang",0,0,in,"aku hr ini banyak sebel nya, abis dr tj riau aku sebel sm papa aku ksel cok kenapa si ah klo diinget bkin gamood, baru balek dh di blg abcd kesel orang","aku hr ini banyak sebel nya , abis dr tj riau aku sebel sm papa aku ksel cok kenapa si ah klo diinget bkin gamood , baru balek dh di blg abcd kesel orang",0.041345526
1.92E+18,Thu May 08 15:55:03 +0000 2025,_farrr__,"@kegblgnunfaedh KDM gw suka kebijakannya reaktivasi kereta api, keren tuh, cuma sorry dikira jaklingko Mikrotrans, transjakarta, lrt jakarta, rsud, pasar jaya, sekolah, dll itu pemeliharaannya ga pake duit apa yak wkwk",0,18,in,"@kegblgnunfaedh KDM gw suka kebijakannya reaktivasi kereta api, keren tuh, cuma sorry dikira jaklingko Mikrotrans, transjakarta, lrt jakarta, rsud, pasar jaya, sekolah, dll itu pemeliharaannya ga pake duit apa yak wkwk","KDM gw suka kebijakannya reaktivasi kereta api , keren tuh , cuma sorry dikira jaklingko Mikrotrans , transjakarta , lrt jakarta , rsud , pasar jaya , sekolah , dll itu pemeliharaannya ga pake duit apa yak wkwk",0.041745612
1.92E+18,Mon May 12 03:27:44 +0000 2025,luspinlapin,"Di bus tj ada anak kecil yg nyanyi Selalu Ada di Nadimu 🥹, trus pamer ke ortunya ""aku bisa lho nyanyi lagu jumbo sampai selesai""  Jumbo everywhereee 😍 @Adriandhy @VisinemaID",0,0,in,"Di bus tj ada anak kecil yg nyanyi Selalu Ada di Nadimu 🥹, trus pamer ke ortunya ""aku bisa lho nyanyi lagu jumbo sampai selesai""  Jumbo everywhereee 😍 @Adriandhy @VisinemaID","Di bus tj ada anak kecil yg nyanyi Selalu Ada di Nadimu , trus pamer ke ortunya "" aku bisa lho nyanyi lagu jumbo sampai selesai "" Jumbo everywhereee",0.042629734
